Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC.,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,S&P 500
7/9/20,31.19629038,14.08614348,62.49346123,64.07255369,314.38
7/10/20,31.22534561,14.17822696,62.61177458,64.0054782,317.59
7/13/20,31.20230392,14.19767793,62.54653901,63.50504655,314.84
7/14/20,31.24199149,14.20494791,62.68811416,63.63487053,318.92
7/15/20,31.31035407,14.31810344,62.83179791,63.73198646,321.85
7/16/20,31.28783338,14.33801026,62.90008608,63.58373997,320.79
7/17/20,31.34876987,14.29404663,62.99274552,63.74294836,321.72
7/20/20,31.35924412,14.21518097,62.997244,63.95140053,324.32
7/21/20,31.37826443,14.23519282,62.97475769,64.06402678,325.01
7/22/20,31.40187492,14.24004637,62.9871602,63.95586496,326.86
7/23/20,31.35482158,14.26109924,62.92443926,63.91566845,322.96
7/24/20,31.3493098,14.24225671,62.92497134,63.78297884,320.88
7/27/20,31.37512998,14.20634303,62.91146265,63.89861039,323.22
7/28/20,31.34802836,14.20225311,62.91595917,63.81354044,321.17
7/29/20,31.38738967,14.24586986,62.99266623,64.02605941,325.12
7/30/20,31.38826415,14.25665682,62.95229211,64.02343998,323.96
7/31/20,31.3473393,14.25912912,63.15021875,64.00394989,326.52
8/3/20,31.36472476,14.29268708,63.28067169,64.23205276,328.79
8/4/20,31.37424458,14.33282379,63.40467739,64.35884402,330.06
8/5/20,31.39608018,14.2768562,63.38282587,64.60245258,332.11
8/6/20,31.42969941,14.30992137,63.43679037,65.00927811,334.33
8/7/20,31.46407279,14.24433808,63.48367816,64.42577948,334.57
8/10/20,31.49647902,14.30113929,63.49541318,64.30587121,335.57
8/11/20,31.50930222,14.33708779,63.35993183,64.2753269,332.8
8/12/20,31.50930222,14.33708779,63.35993183,64.2753269,337.44
8/13/20,31.50930222,14.33708779,63.35993183,64.2753269,336.83
8/14/20,31.49766469,14.38027273,63.36672241,64.29238321,336.84
8/17/20,31.4954737,14.35345801,63.3549497,64.39486421,337.91
8/18/20,31.49694828,14.34347432,63.39812815,64.49693461,338.64
8/19/20,31.50043622,14.34958927,63.3979599,64.48562684,337.23
8/20/20,31.50129609,14.33500115,63.40197719,64.62173931,338.28
8/21/20,31.49895178,14.31575696,63.42351659,64.70581946,339.48
8/24/20,31.52934664,14.36031708,63.41884369,64.79187242,342.92
8/25/20,31.52206212,14.3609179,63.40320156,64.96764062,344.12
8/26/20,31.51621977,14.35687541,63.43570049,65.29158345,347.57
8/27/20,31.53403878,14.35519125,63.43570161,65.12014921,348.33
8/28/20,31.58955878,14.38424778,63.45486749,65.31164914,350.58
8/31/20,31.5741908,14.33526299,63.45123844,65.22489079,349.31
9/1/20,31.59150183,14.2847859,63.45524419,65.57849231,352.6
9/2/20,31.64447701,14.30531872,63.51117526,65.47197927,357.7
9/3/20,31.58029141,14.29279382,63.36076306,64.92735627,345.39
9/4/20,31.54622051,14.36496851,63.31941911,64.66864839,342.57
9/8/20,31.49142492,14.33785066,63.23898803,64.34408348,333.21
9/9/20,31.52654133,14.36829664,63.40979227,64.46099158,339.79
9/10/20,31.48689615,14.38825571,63.30892041,64.30641198,333.89
9/11/20,31.47374693,14.36048205,63.2814423,64.24108806,334.06
